10:
 num     #instances         #bytes  class name (module)
1497:             2            248  [Ljava.math.BigDecimal; (java.base@21.0.6)
1498:             3            248  [Ljava.util.logging.Level; (java.logging@21.0.6)
1499:             2            248  [[J (java.base@21.0.6)
1500:             1            248  org.jvnet.hk2.internal.AutoActiveDescriptor
1501:             1            248  org.jvnet.hk2.internal.ServiceLocatorImpl
1502:             6            240  [Lsun.nio.fs.NativeBuffer; (java.base@21.0.6)
1503:             5            240  com.aerospike.vector.client.proto.ProjectionFilter
1504:            10            240  com.aerospike.vector.cluster.ClusterServiceGrpc$ClusterServiceMethodDescriptorSupplier
1505:            10            240  com.aerospike.vector.cluster.ClusterServiceGrpc$MethodHandlers
1506:            15            240  com.aerospike.vector.inject.VectorDbGuiceModule$$FastClassByGuice$$6f5672
1507:             6            240  com.codahale.metrics.jvm.JmxAttributeGauge
1508:             5            240  com.fasterxml.jackson.core.JsonEncoding
1509:             5            240  io.netty.handler.codec.http.HttpStatusClass
1510:             6            240  io.netty.handler.codec.http2.Http2Headers$PseudoHeaderName
1511:             5            240  io.netty.util.internal.ObjectPool$RecyclerObjectPool$1
1512:            10            240  io.netty.util.internal.TypeParameterMatcher$ReflectiveMatcher
1513:            10            240  io.undertow.UndertowLogger_$logger
1514:             6            240  it.unimi.dsi.util.SplitMix64Random
1515:            10            240  java.nio.charset.CoderResult (java.base@21.0.6)
1516:             5            240  java.time.format.DateTimeFormatterBuilder$NanosPrinterParser (java.base@21.0.6)
1517:             6            240  java.time.format.TextStyle (java.base@21.0.6)
1518:            10            240  java.util.regex.Pattern$Dollar (java.base@21.0.6)
1519:            10            240  javax.security.auth.x500.X500Principal (java.base@21.0.6)
1520:            10            240  jdk.proxy2.$Proxy52 (jdk.proxy2)
1521:             6            240  kotlin.reflect.jvm.internal.impl.descriptors.ClassKind
1522:             6            240  kotlin.reflect.jvm.internal.impl.load.java.AnnotationQualifierApplicabilityType
1523:            10            240  kotlin.reflect.jvm.internal.impl.resolve.scopes.DescriptorKindFilter
1524:            10            240  kotlin.reflect.jvm.internal.impl.resolve.scopes.DescriptorKindFilter$Companion$MaskToName
1525:             2            240  kotlinx.coroutines.channels.ConflatedBufferedChannel
1526:            10            240  kotlinx.coroutines.sync.MutexImpl$$Lambda/0x00007fcc10559e40
1527:            10            240  kotlinx.coroutines.sync.SemaphoreAndMutexImpl$$Lambda/0x00007fcc10559a38
1528:            10            240  org.bouncycastle.jce.spec.ECNamedCurveGenParameterSpec
1529:            10            240  org.glassfish.jersey.inject.hk2.InjectionResolverWrapper
1530:             6            240  org.glassfish.jersey.internal.JaxrsProviders
1531:             6            240  org.glassfish.jersey.message.internal.MessagingBinders$EnabledProvidersBinder$Provider
1532:             6            240  sun.nio.fs.NativeBuffer (java.base@21.0.6)
1533:            10            240  sun.security.x509.KeyIdentifier (java.base@21.0.6)
1534:             7            224  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base@21.0.6)
1535:             4            224  [[Lcom.github.benmanes.caffeine.cache.Node;
1536:             2            224  com.aerospike.client.query.PartitionTracker
1537:             7            224  com.aerospike.vector.client.proto.NodeRole
1538:             7            224  com.aerospike.vector.cluster.QuantumFault
1539:             2            224  com.aerospike.vector.index.hnsw.store.CachedHnswGraphStore
1540:             7            224  com.codahale.metrics.jvm.MemoryUsageGaugeSet$3
1541:             7            224  com.fasterxml.jackson.annotation.JsonInclude$Include
1542:             7            224  com.fasterxml.jackson.annotation.PropertyAccessor
1543:             7            224  com.google.inject.internal.TypeConverterBindingProcessor$5
1544:             7            224  com.google.protobuf.LazyStringArrayList
1545:             2            224  com.sun.security.sasl.gsskerb.JdkSASL$ProviderService (jdk.security.jgss@21.0.6)
1546:             7            224  io.netty.handler.codec.http2.Http2Stream$State
1547:             7            224  io.undertow.servlet.core.ContextClassLoaderSetupAction$1
1548:             7            224  io.undertow.servlet.core.ServletRequestContextThreadSetupAction$1
1549:             7            224  java.lang.System$Logger$Level (java.base@21.0.6)
1550:             2            224  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLL (java.base@21.0.6)
1551:             7            224  java.util.regex.Pattern$SliceI (java.base@21.0.6)
1552:             7            224  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@21.0.6)
1553:             7            224  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Class$Kind
1554:             7            224  kotlin.reflect.jvm.internal.impl.metadata.deserialization.NameResolverImpl
1555:             2            224  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedTypeParameterDescriptor
1556:             4            224  org.glassfish.hk2.utilities.general.internal.WeakHashLRUImpl
1557:             7            224  org.glassfish.jersey.jackson.internal.jackson.jaxrs.util.ClassKey
1558:             7            224  org.glassfish.jersey.uri.internal.UriTemplateParser$Variables$State
1559:             7            224  org.yaml.snakeyaml.scanner.Constant
1560:             2            224  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@21.0.6)
1561:             1            224  sun.security.pkcs11.SunPKCS11 (jdk.crypto.cryptoki@21.0.6)
1562:             5            216  [Lcom.github.benmanes.caffeine.cache.RemovalCause;
1563:             3            216  [[Ljdk.incubator.vector.VectorOperators$ConversionImpl; (jdk.incubator.vector@21.0.6)
1564:             3            216  ch.qos.logback.classic.pattern.ThrowableProxyConverter
1565:             9            216  com.aerospike.vector.index.JobStatus
1566:             3            216  com.aerospike.vector.index.hnsw.store.PersistentHnswGraphStore
1567:             3            216  com.fasterxml.jackson.databind.PropertyMetadata
1568:             9            216  com.google.inject.internal.TypeConverterBindingProcessor$6
1569:             3            216  io.netty.channel.ServerChannelRecvByteBufAllocator$1
1570:             9            216  io.netty.handler.codec.http.HttpMethod
1571:             3            216  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base@21.0.6)
1572:             3            216  java.time.temporal.JulianFields$Field (java.base@21.0.6)
1573:             9            216  java.util.concurrent.Executors$AutoShutdownDelegatedExecutorService$$Lambda/0x00007fcc103e8de0 (java.base@21.0.6)
1574:             9            216  jdk.proxy2.$Proxy51 (jdk.proxy2)
1575:             9            216  jdk.proxy2.$Proxy57 (jdk.proxy2)
1576:             9            216  jdk.proxy2.$Proxy64 (jdk.proxy2)
1577:             9            216  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$$Lambda$0
1578:             9            216  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$$Lambda$2
1579:             3            216  kotlinx.coroutines.BlockingEventLoop
1580:             3            216  org.glassfish.jersey.model.internal.ComponentBag
1581:             9            216  org.glassfish.jersey.server.internal.routing.AbstractMethodSelectingRouter$4
1582:             9            216  org.glassfish.jersey.server.internal.routing.PushMatchedRuntimeResourceRouter
1583:             9            216  org.jvnet.hk2.component.MultiMap
1584:             9            216  org.xnio.Xnio$MBeanCloseable
1585:             9            216  sun.security.x509.DNSName (java.base@21.0.6)
1586:             9            216  sun.security.x509.GeneralName (java.base@21.0.6)
1587:             2            208  [Lio.undertow.security.impl.DigestAuthorizationToken;
1588:             1            208  [Ljava.time.LocalTime; (java.base@21.0.6)
1589:             2            208  ch.qos.logback.classic.PatternLayout
1590:             2            208  ch.qos.logback.classic.pattern.NamedConverter$NameCache
1591:             2            208  java.util.jar.JarVerifier (java.base@21.0.6)
1592:             2            208  kotlin.reflect.jvm.internal.impl.descriptors.impl.PropertyGetterDescriptorImpl
1593:             2            208  sun.nio.ch.FileChannelImpl (java.base@21.0.6)
1594:             1            200  [Ljava.lang.reflect.AccessFlag; (java.base@21.0.6)
1595:             1            200  [Lkotlin.reflect.jvm.internal.impl.incremental.components.NoLookupLocation;
1596:             1            200  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1597:             1            200  [Lpicocli.CommandLine$Help$Ansi$Style;
1598:             1            200  ch.qos.logback.classic.LoggerContext
1599:             1            200  com.aerospike.vector.cluster.ClusterMonitor
1600:             5            200  com.aerospike.vector.config.NodeRoleSet
1601:             5            200  com.aerospike.vector.heartbeat.Heartbeat$SocketEndpointList
1602:             5            200  com.fasterxml.jackson.databind.cfg.JsonNodeFeature
1603:             5            200  io.netty.handler.logging.LogLevel
1604:             5            200  java.lang.invoke.VarHandle$AccessType (java.base@21.0.6)
1605:             5            200  java.net.HostPortrange (java.base@21.0.6)
1606:             5            200  java.util.ImmutableCollections$MapN (java.base@21.0.6)
1607:             5            200  jdk.incubator.vector.VectorShape (jdk.incubator.vector@21.0.6)
1608:             5            200  jdk.internal.loader.NativeLibraries (java.base@21.0.6)
1609:             5            200  jdk.internal.platform.cgroupv1.CgroupV1SubsystemController (java.base@21.0.6)
1610:             5            200  kotlin.reflect.jvm.internal.ComputableClassValue
1611:             5            200  kotlin.reflect.jvm.internal.impl.types.KotlinTypeFactory$$Lambda$0
1612:             5            200  kotlin.reflect.jvm.internal.impl.types.error.ErrorTypeConstructor
1613:             5            200  org.yaml.snakeyaml.DumperOptions$ScalarStyle
1614:             5            200  sun.security.x509.KeyUsageExtension (java.base@21.0.6)
1615:             5            200  sun.security.x509.SubjectKeyIdentifierExtension (java.base@21.0.6)
1616:             1            192  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@21.0.6)
1617:             8            192  [Lorg.xnio.nio.NioTcpServerHandle;
1618:             6            192  ch.qos.logback.core.pattern.LiteralConverter
1619:             4            192  ch.qos.logback.core.util.COWArrayList
1620:             1            192  com.aerospike.client.async.AsyncBatch$GetSequenceCommand
1621:             6            192  com.aerospike.client.metrics.LatencyType
1622:             6            192  com.aerospike.connect.metrics.ThreadStatesGaugeSet$$Lambda/0x00007fcc10337ab0
1623:             1            192  com.aerospike.vector.VectorDbMain$addShutdownHook$1
1624:             8            192  com.aerospike.vector.client.proto.IndexServiceGrpc$IndexServiceMethodDescriptorSupplier
1625:             8            192  com.aerospike.vector.client.proto.IndexServiceGrpc$MethodHandlers
1626:             8            192  com.aerospike.vector.client.proto.UserAdminServiceGrpc$MethodHandlers
1627:             8            192  com.aerospike.vector.client.proto.UserAdminServiceGrpc$UserAdminServiceMethodDescriptorSupplier
1628:             6            192  com.aerospike.vector.client.proto.VectorDistanceMetric
1629:             6            192  com.aerospike.vector.client.proto.WriteType
1630:             1            192  com.aerospike.vector.cluster.ClusterRegister
1631:             6            192  com.aerospike.vector.index.config.CacheConfig
1632:             8            192  com.aerospike.vector.index.metrics.SizeProvider
1633:             6            192  com.cronutils.model.field.definition.FieldDefinition
1634:             6            192  com.cronutils.model.field.value.SpecialChar
1635:             6            192  com.fasterxml.jackson.annotation.JsonAutoDetect$Visibility
1636:             6            192  com.fasterxml.jackson.core.JsonParser$NumberType
1637:             4            192  com.fasterxml.jackson.core.util.Separators$Spacing
1638:             3            192  com.fasterxml.jackson.databind.cfg.ConfigOverrides
1639:            12            192  com.fasterxml.jackson.databind.node.IntNode
1640:             4            192  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
1641:             2            192  com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda/0x00007fcc10563a30
1642:             8            192  com.google.inject.matcher.Matchers$IdenticalTo
1643:             4            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@21.0.6)
1644:             4            192  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@21.0.6)
1645:             6            192  io.grpc.internal.KeepAliveManager$State
1646:             2            192  io.netty.buffer.PooledByteBufAllocator
1647:             4            192  io.undertow.server.handlers.cache.LRUCache$CacheEntry
1648:             8            192  jakarta.ws.rs.core.MultivaluedHashMap
1649:             6            192  jakarta.ws.rs.core.Response$Status$Family
1650:             4            192  java.io.FileOutputStream (java.base@21.0.6)
1651:             6            192  java.lang.StringBuilder (java.base@21.0.6)
1652:             6            192  java.lang.Thread$State (java.base@21.0.6)
1653:             3            192  java.lang.ThreadGroup (java.base@21.0.6)
1654:             3            192  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@21.0.6)
1655:             3            192  java.lang.invoke.VarHandleReferences$Array (java.base@21.0.6)
1656:             4            192  java.security.MessageDigest$Delegate$CloneableDelegate (java.base@21.0.6)
1657:             3            192  jdk.internal.foreign.layout.ValueLayouts$OfFloatImpl (java.base@21.0.6)
1658:             3            192  jdk.internal.foreign.layout.ValueLayouts$OfIntImpl (java.base@21.0.6)
1659:             6            192  jdk.internal.perf.PerfCounter (java.base@21.0.6)
1660:             2            192  kotlin.collections.builders.MapBuilder
1661:             8            192  kotlin.reflect.jvm.internal.impl.builtins.PrimitiveType$$Lambda$0
1662:             8            192  kotlin.reflect.jvm.internal.impl.builtins.PrimitiveType$$Lambda$1
1663:             8            192  kotlin.reflect.jvm.internal.impl.load.kotlin.JvmType$Primitive
1664:             6            192  kotlin.reflect.jvm.internal.impl.load.kotlin.header.KotlinClassHeader$Kind
1665:             6            192  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Visibility
1666:             8            192  kotlin.reflect.jvm.internal.impl.protobuf.LazyStringArrayList
1667:             8            192  kotlin.reflect.jvm.internal.impl.protobuf.UnmodifiableLazyStringList
1668:             6            192  kotlin.reflect.jvm.internal.impl.serialization.deserialization.ClassDeserializer$ClassKey
1669:             6            192  kotlin.reflect.jvm.internal.impl.types.IndexedParametersSubstitution
1670:             4            192  org.bouncycastle.crypto.params.DSAParameters
1671:             6            192  org.bouncycastle.pqc.jcajce.provider.dilithium.DilithiumKeyFactorySpi
1672:             4            192  org.glassfish.hk2.utilities.cache.LRUHybridCache
1673:             8            192  org.glassfish.jersey.internal.util.collection.Values$InstanceValue
1674:             6            192  org.glassfish.jersey.jackson.internal.jackson.jaxrs.cfg.JaxRSFeature
1675:             2            192  org.glassfish.jersey.jackson.internal.jackson.jaxrs.json.JsonEndpointConfig
1676:             6            192  org.jboss.logging.Logger$Level
1677:             4            192  org.jvnet.hk2.internal.FactoryCreator
1678:             8            192  org.xnio.ChannelListeners$10
1679:             8            192  org.xnio.nio.NioTcpServerHandle$1
1680:             8            192  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fcc10773f20
1681:             8            192  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fcc10774138
1682:             8            192  org.xnio.nio.QueuedNioTcpServer2$$Lambda/0x00007fcc10774570
1683:             6            192  sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator (java.base@21.0.6)
1684:             6            192  sun.security.x509.AccessDescription (java.base@21.0.6)
1685:             3            184  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@21.0.6)
1686:             1            184  [Lorg.glassfish.jersey.server.internal.ServerTraceEvent;
1687:             1            184  com.aerospike.client.cluster.Node
1688:             1            184  com.aerospike.vector.index.IndexService
1689:             1            184  com.aerospike.vector.index.StandaloneIndexWorker
1690:             1            184  com.aerospike.vector.index.merge.worker.WorkerBatchMergeJob
1691:             1            184  io.undertow.server.protocol.http.HttpServerConnection
1692:             1            184  java.util.logging.LogManager$Cleaner (java.logging@21.0.6)
1693:             1            184  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@21.0.6)
1694:             1            184  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@21.0.6)
1695:             1            184  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@21.0.6)
1696:             1            184  kotlin.reflect.jvm.internal.impl.descriptors.impl.PropertyDescriptorImpl
1697:             1            184  kotlin.reflect.jvm.internal.impl.serialization.deserialization.DeserializationComponents
1698:             2            176  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@21.0.6)
1699:             2            176  com.aerospike.vector.exchange.ClusterServiceState
1700:             2            176  io.grpc.InternalChannelz$ServerSocketMap
1701:             1            176  io.undertow.servlet.core.DeploymentImpl
1702:             1            176  java.lang.ref.Finalizer$FinalizerThread (java.base@21.0.6)
1703:             1            176  java.lang.ref.Reference$ReferenceHandler (java.base@21.0.6)
1704:             1            176  jdk.internal.misc.InnocuousThread (java.base@21.0.6)
1705:             1            176  kotlin.reflect.jvm.internal.impl.descriptors.impl.ClassConstructorDescriptorImpl
1706:             2            176  org.glassfish.jersey.jackson.internal.jackson.jaxrs.util.LRUMap
1707:             1            168  [Lcom.fasterxml.jackson.core.JsonParser$Feature;
1708:             6            168  [Lcom.fasterxml.jackson.databind.ser.Serializers;
1709:             7            168  [Lcom.google.protobuf.Descriptors$ServiceDescriptor;
1710:             1            168  [Lkotlin.reflect.jvm.internal.impl.util.Checks;
1711:             3            168  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@21.0.6)
1712:             1            168  [Lsun.security.util.ObjectIdentifier; (java.base@21.0.6)
1713:             1            168  [Lsun.util.locale.BaseLocale; (java.base@21.0.6)
1714:             1            168  [[Ljava.lang.Byte; (java.base@21.0.6)
1715:             7            168  ch.qos.logback.classic.Level
1716:             7            168  com.aerospike.client.Value$StringValue
1717:             3            168  com.aerospike.flow.CancellableFlow$job$1$1$emit$1
1718:             3            168  com.aerospike.vector.client.proto.ProjectionSpec
1719:             1            168  com.aerospike.vector.exchange.ExchangeService
1720:             3            168  com.aerospike.vector.index.IndexCatalog$cancellableFlow$1
1721:             3            168  com.aerospike.vector.index.IndexLog$cancellableFlow$1
1722:             1            168  com.aerospike.vector.index.Indexer
1723:             1            168  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerCycleFinalizationJob
1724:             1            168  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerJob
1725:             1            168  com.aerospike.vector.index.healer.worker.job.IndexHealerWorkerScanJobs
1726:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10336a20
1727:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10336c38
1728:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10336e50
1729:             7            168  com.codahale.metrics.jvm.MemoryUsageGaugeSet$$Lambda/0x00007fcc10337068
1730:             7            168  com.cronutils.parser.FieldParser
1731:             3            168  com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig
1732:             1            168  com.fasterxml.jackson.dataformat.yaml.YAMLFactory
1733:             3            168  com.github.benmanes.caffeine.cache.PSA
1734:             3            168  com.google.common.io.BaseEncoding$Base64Encoding
1735:             3            168  java.io.BufferedWriter (java.base@21.0.6)
1736:             3            168  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@21.0.6)
1737:             7            168  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@21.0.6)
1738:             7            168  java.util.regex.Pattern$$Lambda/0x00007fcc10060ec0 (java.base@21.0.6)
1739:             1            168  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@21.0.6)
1740:             7            168  jdk.proxy1.$Proxy49 (jdk.proxy1)
1741:             7            168  jdk.proxy2.$Proxy59 (jdk.proxy2)
1742:             7            168  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractClassDescriptor$1
1743:             7            168  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractClassDescriptor$2
1744:             7            168  kotlin.reflect.jvm.internal.impl.descriptors.impl.AbstractClassDescriptor$3
1745:             3            168  kotlin.reflect.jvm.internal.impl.resolve.scopes.SubstitutingScope
1746:             7            168  kotlin.reflect.jvm.internal.impl.serialization.deserialization.DeserializedPackageFragmentImpl$$Lambda$0
1747:             7            168  kotlin.reflect.jvm.internal.impl.serialization.deserialization.DeserializedPackageFragmentImpl$$Lambda$1
1748:             7            168  kotlin.reflect.jvm.internal.impl.types.TypeSubstitutor
1749:             3            168  kotlinx.coroutines.BlockingCoroutine
1750:             7            168  org.bouncycastle.asn1.ASN1Tag
1751:             1            168  sun.nio.ch.SocketChannelImpl (java.base@21.0.6)
1752:             1            160  [Lcom.aerospike.client.Operation$Type;
1753:             2            160  [Lcom.aerospike.vector.client.proto.StandaloneIndexState;
1754:             5            160  [Lcom.aerospike.vector.config.InterconnectChannelType;
1755:             2            160  [Lcom.cronutils.model.field.CronFieldName;
1756:             2            160  [Lcom.google.common.cache.LocalCache$EntryFactory;
1757:             2            160  [Lkotlin.reflect.jvm.internal.impl.builtins.PrimitiveType;
1758:             1            160  [Lkotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType;
1759:             2            160  [Lorg.glassfish.jersey.internal.guava.LocalCache$EntryFactory;
1760:             2            160  ch.qos.logback.classic.encoder.PatternLayoutEncoder
1761:             5            160  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
1762:             4            160  ch.qos.logback.core.util.CachingDateFormatter
1763:             5            160  com.aerospike.client.async.EventLoopType
1764:             5            160  com.aerospike.client.policy.RecordExistsAction
1765:             5            160  com.aerospike.client.policy.Replica
1766:             2            160  com.aerospike.vector.index.BatchIndexMergeRequest
1767:             2            160  com.aerospike.vector.index.PerIndexData
1768:             2            160  com.aerospike.vector.index.merge.coordinator.CoordinatorBatchCopyJob
1769:             2            160  com.aerospike.vector.index.scan.Scanner$scan$1
1770:             2            160  com.aerospike.vector.metrics.ConnectionMetrics
1771:             5            160  com.codahale.metrics.ChunkedAssociativeLongArray
1772:             4            160  com.codahale.metrics.Timer$Context
1773:             4            160  com.cronutils.model.field.CronField
1774:             5            160  com.fasterxml.jackson.annotation.Nulls
1775:             5            160  com.fasterxml.jackson.core.JsonFactory$Feature
1776:             4            160  com.fasterxml.jackson.core.StreamReadCapability
1777:             4            160  com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig
1778:             2            160  com.fasterxml.jackson.databind.deser.std.StringCollectionDeserializer
1779:             4            160  com.fasterxml.jackson.databind.util.TypeKey
1780:             5            160  com.github.benmanes.caffeine.cache.FrequencySketch
1781:             5            160  com.github.benmanes.caffeine.cache.WriteOrderDeque
1782:             4            160  com.google.protobuf.Descriptors$FileDescriptor$Syntax
1783:             1            160  com.sun.crypto.provider.SunJCE (java.base@21.0.6)
1784:             1            160  com.sun.security.sasl.Provider (java.security.sasl@21.0.6)
1785:             1            160  com.sun.security.sasl.gsskerb.JdkSASL (jdk.security.jgss@21.0.6)
1786:             5            160  io.grpc.ConnectivityState
1787:             5            160  io.grpc.MethodDescriptor$MethodType
1788:             2            160  io.netty.buffer.UnpooledByteBufAllocator$InstrumentedUnpooledUnsafeDirectByteBuf
1789:             5            160  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
1790:             5            160  io.netty.util.internal.logging.InternalLogLevel
1791:             2            160  io.undertow.server.DefaultByteBufferPool
1792:             5            160  jakarta.servlet.DispatcherType
1793:             5            160  jakarta.servlet.http.MappingMatch
1794:             1            160  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLLLL (java.base@21.0.6)
1795:             4            160  java.lang.module.ModuleDescriptor$Opens (java.base@21.0.6)
1796:             5            160  java.time.format.SignStyle (java.base@21.0.6)
1797:             5            160  java.util.ArrayList$Itr (java.base@21.0.6)
1798:             5            160  java.util.regex.Pattern$CharProperty (java.base@21.0.6)
1799:             5            160  java.util.stream.StreamOpFlag$Type (java.base@21.0.6)
1800:             2            160  javax.management.openmbean.TabularType (java.management@21.0.6)
1801:             5            160  jdk.incubator.vector.VectorOperators$TestImpl (jdk.incubator.vector@21.0.6)
1802:             5            160  kotlin.KotlinVersion
1803:             5            160  kotlin.reflect.jvm.internal.impl.builtins.jvm.JvmBuiltInsCustomizer$JDKMemberStatus
1804:             5            160  kotlin.reflect.jvm.internal.impl.load.java.JavaDefaultQualifiers
1805:             5            160  kotlin.reflect.jvm.internal.impl.types.AbstractTypeConstructor$Supertypes
1806:             5            160  kotlin.reflect.jvm.internal.impl.types.TypeProjectionImpl
1807:             5            160  kotlin.reflect.jvm.internal.impl.types.error.ErrorScope
1808:             4            160  kotlinx.coroutines.channels.BufferedChannel$BufferedChannelIterator
1809:             5            160  kotlinx.coroutines.scheduling.CoroutineScheduler$WorkerState
1810:             5            160  org.bouncycastle.jcajce.provider.asymmetric.ec.KeyFactorySpi$ECMQV
1811:             2            160  org.glassfish.hk2.utilities.cache.internal.WeakCARCacheImpl
1812:             5            160  org.glassfish.jersey.internal.util.ExtendedLogger
1813:             5            160  org.glassfish.jersey.message.internal.HttpHeaderReader$Event
1814:             1            160  org.glassfish.jersey.server.ServerBootstrapBag
1815:             1            160  org.glassfish.jersey.server.internal.ProcessingProviders
1816:             1            160  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto@21.0.6)
1817:             5            160  picocli.CommandLine$ParseResult$GroupValidationResult$Type
1818:             1            160  sun.security.ec.SunEC (jdk.crypto.ec@21.0.6)
1819:             1            160  sun.security.jca.ProviderList$1 (java.base@21.0.6)
1820:             5            160  sun.security.jca.ServiceId (java.base@21.0.6)
1821:             1            160  sun.security.jgss.SunProvider (java.security.jgss@21.0.6)
1822:             1            160  sun.security.provider.certpath.ldap.JdkLDAP (java.naming@21.0.6)
1823:             1            160  sun.security.rsa.SunRsaSign (java.base@21.0.6)
1824:             1            160  sun.security.smartcardio.SunPCSC (java.smartcardio@21.0.6)
1825:             1            160  sun.security.ssl.SunJSSE (java.base@21.0.6)
1826:             4            160  sun.security.x509.BasicConstraintsExtension (java.base@21.0.6)
1827:             5            160  sun.security.x509.CertificateExtensions (java.base@21.0.6)
1828:             5            160  sun.security.x509.CertificateValidity (java.base@21.0.6)
1829:             5            160  sun.security.x509.PolicyInformation (java.base@21.0.6)
1830:             1            152  com.aerospike.vector.cluster.PaxosProposer
1831:             1            152  com.aerospike.vector.heartbeat.AdjacencyMonitor
1832:             1            152  com.aerospike.vector.index.cache.IndexCacheCoordinator
1833:             1            152  io.undertow.servlet.spec.ServletContextImpl
1834:             1            152  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInSerializerProtocol
1835:             1            152  sun.util.cldr.CLDRLocaleProviderAdapter (java.base@21.0.6)
1836:             2            144  [Lcom.aerospike.vector.client.proto.NodeRole;
1837:             1            144  [Lio.netty.handler.codec.http.HttpMethod$EnumNameMap$Node;
1838:             1            144  [Ljava.time.temporal.ChronoUnit; (java.base@21.0.6)
1839:             2            144  [Lkotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Class$Kind;
1840:             6            144  [Lkotlin.reflect.jvm.internal.impl.types.TypeProjection;
1841:             1            144  [Lorg.glassfish.jersey.message.internal.MsgTraceEvent;
1842:             2            144  ch.qos.logback.classic.pattern.LoggerConverter
1843:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$MethodHandlers
1844:             6            144  com.aerospike.vector.client.proto.TransactServiceGrpc$TransactServiceMethodDescriptorSupplier
1845:             1            144  com.aerospike.vector.embedded.client.config.ClientPolicyConfig
1846:             2            144  com.aerospike.vector.heartbeat.AdjacentNode
1847:             1            144  com.aerospike.vector.index.IndexCleaner
1848:             2            144  com.aerospike.vector.index.IndexLog$store$1
1849:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$MethodHandlers
1850:             6            144  com.aerospike.vector.index.TransactServiceInternalGrpc$TransactServiceInternalMethodDescriptorSupplier
1851:             1            144  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator
1852:             2            144  com.aerospike.vector.index.merge.coordinator.IndexMergeCoordinator$fetchPendingBatchesMetadata$1
1853:             2            144  com.aerospike.vector.index.merge.worker.WorkerBatchMergeJob$1
1854:             6            144  com.aerospike.vector.index.metrics.Fitness
1855:             3            144  com.aerospike.vector.index.metrics.IndexMetricsRegistry
1856:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8648
1857:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8860
1858:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8a78
1859:             6            144  com.aerospike.vector.index.metrics.PerIndexMetrics$$Lambda/0x00007fcc108a8c90
