9:
 num     #instances         #bytes  class name (module)
 928:             8            896  com.sun.security.sasl.Provider$ProviderService (java.security.sasl@21.0.6)
 929:            14            896  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.6)
 930:            14            896  javax.management.openmbean.SimpleType (java.management@21.0.6)
 931:            16            896  org.glassfish.jersey.message.internal.MsgTraceEvent
 932:            28            896  org.jboss.logging.Slf4jLocationAwareLogger
 933:            13            888  [Lkotlin.reflect.KParameter;
 934:            22            880  com.aerospike.client.async.EventState
 935:            22            880  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularFieldAccessor
 936:            22            880  io.netty.resolver.AddressResolverGroup$1
 937:            22            880  io.netty.resolver.InetSocketAddressResolver
 938:            10            880  sun.invoke.util.Wrapper (java.base@21.0.6)
 939:            10            880  sun.security.x509.X500Name (java.base@21.0.6)
 940:            12            864  com.google.inject.internal.LinkedBindingImpl
 941:            12            864  io.undertow.server.protocol.http.HttpOpenListener
 942:             9            864  java.lang.invoke.BoundMethodHandle$Species_LLLLLL (java.base@21.0.6)
 943:            18            864  java.lang.invoke.VarForm (java.base@21.0.6)
 944:            36            864  kotlinx.coroutines.internal.Symbol
 945:            27            864  org.glassfish.jersey.server.internal.routing.MethodRouting
 946:            27            864  org.glassfish.jersey.server.internal.routing.PushMethodHandlerRouter
 947:            12            864  org.xnio.nio.NioTcpServerHandle
 948:            26            856  [Lcom.google.protobuf.Descriptors$OneofDescriptor;
 949:             2            848  com.github.benmanes.caffeine.cache.SSSMSA
 950:             1            840  [[[C (java.base@21.0.6)
 951:             7            840  com.aerospike.client.policy.WritePolicy
 952:            21            840  com.codahale.metrics.Timer
 953:             7            840  com.fasterxml.jackson.databind.cfg.BaseSettings
 954:            35            840  java.util.regex.Pattern$Start (java.base@21.0.6)
 955:            35            840  jdk.proxy1.$Proxy13 (jdk.proxy1)
 956:            35            840  kotlin.reflect.jvm.internal.KClassImpl$$Lambda$0
 957:             7            840  kotlin.reflect.jvm.internal.impl.serialization.deserialization.builtins.BuiltInsPackageFragmentImpl
 958:            35            840  kotlinx.coroutines.internal.ContextScope
 959:            13            832  com.fasterxml.jackson.core.JsonToken
 960:            26            832  com.fasterxml.jackson.databind.introspect.AnnotationCollector$OneAnnotation
 961:            26            832  java.security.spec.ECFieldF2m (java.base@21.0.6)
 962:            13            832  java.util.ResourceBundle$BundleReference (java.base@21.0.6)
 963:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$2
 964:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$6
 965:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$7
 966:            26            832  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$8
 967:            26            832  org.glassfish.hk2.utilities.binding.AbstractBinder$2
 968:            13            832  sun.nio.ch.SelectionKeyImpl (java.base@21.0.6)
 969:             1            816  [Lcom.aerospike.client.cluster.Connection;
 970:             3            816  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 971:            17            816  io.grpc.internal.ServerImpl$ServerTransportListenerImpl
 972:            17            816  io.grpc.netty.NettyServerHandler$1
 973:            34            816  io.netty.handler.codec.http2.DefaultHttp2ConnectionDecoder$FrameReadListener
 974:            34            816  java.time.format.DateTimeFormatterBuilder$CompositePrinterParser (java.base@21.0.6)
 975:            10            800  java.lang.invoke.BoundMethodHandle$Species_LLLJ (java.base@21.0.6)
 976:            25            800  jdk.incubator.vector.VectorOperators$UnaryImpl (jdk.incubator.vector@21.0.6)
 977:            10            800  sun.util.calendar.ZoneInfo (java.base@21.0.6)
 978:            33            792  [Lsun.security.x509.AVA; (java.base@21.0.6)
 979:             9            792  com.fasterxml.jackson.databind.deser.std.CollectionDeserializer
 980:            11            792  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CompositeMapping (java.management@21.0.6)
 981:             7            784  org.glassfish.jersey.internal.inject.SupplierClassBinding
 982:            24            768  io.grpc.netty.NettyServer$3
 983:            24            768  io.grpc.netty.NettyServer$ListenSocket
 984:            24            768  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
 985:            16            768  java.time.temporal.ChronoUnit (java.base@21.0.6)
 986:            32            768  jdk.proxy2.$Proxy23 (jdk.proxy2)
 987:            24            768  kotlin.reflect.jvm.internal.impl.load.java.typeEnhancement.JavaTypeQualifiers
 988:            12            768  org.xnio.nio.QueuedNioTcpServer2
 989:            19            760  com.fasterxml.jackson.core.JsonParser$Feature
 990:             5            760  sun.security.provider.HashDrbg (java.base@21.0.6)
 991:            31            744  com.google.inject.internal.ConstantFactory
 992:            23            736  com.aerospike.flow.CancellableFlow$job$1$1
 993:            23            736  com.fasterxml.jackson.databind.util.LRUMap
 994:            23            736  com.fasterxml.jackson.databind.util.internal.LinkedDeque
 995:            23            736  com.google.inject.internal.ConstructorInjectorStore
 996:            23            736  com.google.inject.internal.ProvisionListenerCallbackStore
 997:            23            736  kotlin.reflect.jvm.internal.impl.incremental.components.NoLookupLocation
 998:            23            736  org.glassfish.jersey.server.spi.internal.ParamValueFactoryWithSource
 999:            13            728  kotlin.reflect.jvm.internal.impl.types.SimpleTypeImpl
1000:             7            728  org.glassfish.jersey.internal.inject.SupplierInstanceBinding
1001:            18            720  com.aerospike.client.Operation$Type
1002:            30            720  com.aerospike.connect.metrics.DefaultSettableGauge
1003:            18            720  com.google.protobuf.Descriptors$FieldDescriptor$Type
1004:            45            720  org.bouncycastle.pqc.jcajce.provider.sphincsplus.SPHINCSPlusKeyFactorySpi
1005:            18            720  org.glassfish.jersey.message.ReaderModel
1006:            18            720  org.glassfish.jersey.message.WriterModel
1007:            19            712  [Lkotlin.reflect.jvm.internal.impl.util.Check;
1008:            15            704  [Ljava.nio.channels.SelectionKey; (java.base@21.0.6)
1009:            22            704  com.aerospike.client.async.NettyCommand$InboundHandler
1010:            22            704  com.aerospike.client.async.NettyConnection
1011:            22            704  com.aerospike.client.async.ScheduleTask
1012:            22            704  io.netty.resolver.DefaultNameResolver
1013:            22            704  java.lang.reflect.ClassFileFormatVersion (java.base@21.0.6)
1014:            22            704  java.util.AbstractMap$SimpleImmutableEntry (java.base@21.0.6)
1015:            11            704  org.glassfish.jersey.internal.guava.LocalCache$StrongAccessEntry
1016:            29            696  com.google.common.collect.SingletonImmutableSet
1017:            29            696  jdk.proxy2.$Proxy53 (jdk.proxy2)
1018:            29            696  org.bouncycastle.jcajce.provider.asymmetric.compositesignatures.KeyFactorySpi
1019:            29            696  org.glassfish.jersey.uri.internal.UriPart
1020:             1            688  [Lkotlin.reflect.jvm.internal.impl.types.error.ErrorTypeKind;
1021:            17            680  io.grpc.Status$Code
1022:            17            680  io.grpc.netty.GrpcHttp2HeadersUtils$GrpcHttp2ServerHeadersDecoder
1023:             5            680  sun.security.x509.X509CertImpl (java.base@21.0.6)
1024:            28            672  com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap
1025:            12            672  com.google.inject.internal.FactoryProxy
1026:            28            672  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SyntheticOneofAccessor
1027:            21            672  com.google.protobuf.MapField$MutabilityAwareMap
1028:            12            672  io.undertow.Undertow$ListenerInfo
1029:            12            672  java.lang.OutOfMemoryError (java.base@21.0.6)
1030:            12            672  java.lang.WeakPairMap$Pair$Weak (java.base@21.0.6)
1031:            12            672  java.lang.WeakPairMap$Pair$Weak$1 (java.base@21.0.6)
1032:            14            672  java.lang.invoke.SimpleMethodHandle (java.base@21.0.6)
1033:            12            672  sun.nio.ch.ServerSocketAdaptor (java.base@21.0.6)
1034:            21            672  sun.security.x509.AVAKeyword (java.base@21.0.6)
1035:             9            648  io.netty.handler.codec.http2.Http2Exception$StacklessHttp2Exception
1036:             9            648  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base@21.0.6)
1037:            27            648  java.security.spec.ECFieldFp (java.base@21.0.6)
1038:            27            648  java.time.LocalTime (java.base@21.0.6)
1039:             9            648  kotlin.reflect.jvm.internal.impl.storage.LockBasedStorageManager$5
1040:            27            648  org.glassfish.jersey.server.internal.routing.PushMatchedMethodRouter
1041:            27            648  org.glassfish.jersey.server.internal.routing.Routers$EndpointRouter
1042:             9            648  org.glassfish.jersey.server.model.RuntimeResource
1043:            10            640  com.aerospike.vector.cluster.Cluster$ClusterEpoch
1044:             8            640  com.google.protobuf.DescriptorProtos$EnumDescriptorProto
1045:             8            640  com.google.protobuf.Descriptors$FileDescriptor
1046:            20            640  io.grpc.internal.DelayedClientTransport$3
1047:            20            640  io.grpc.internal.ManagedChannelOrphanWrapper
1048:            20            640  java.security.SecurityPermission (java.base@21.0.6)
1049:            10            640  java.util.Hashtable (java.base@21.0.6)
1050:            20            640  kotlin.reflect.jvm.internal.impl.serialization.deserialization.AnnotationDeserializer
1051:            14            624  [Lcom.google.protobuf.Descriptors$EnumValueDescriptor;
1052:            13            624  com.aerospike.vector.index.RequestPerformanceMetrics
1053:            39            624  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@21.0.6)
1054:            13            624  javax.management.MBeanNotificationInfo (java.management@21.0.6)
1055:             6            624  jdk.incubator.vector.LaneType (jdk.incubator.vector@21.0.6)
1056:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$0
1057:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$1
1058:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$10
1059:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$11
1060:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$12
1061:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$13
1062:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$14
1063:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$15
1064:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$16
1065:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$17
1066:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$3
1067:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$4
1068:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$5
1069:            26            624  kotlin.reflect.jvm.internal.KClassImpl$Data$$Lambda$9
1070:            26            624  kotlin.reflect.jvm.internal.KDeclarationContainerImpl$Data$$Lambda$0
1071:            26            624  kotlin.reflect.jvm.internal.impl.protobuf.ExtensionRegistryLite$ObjectIntPair
1072:            13            624  sun.security.jca.ProviderConfig (java.base@21.0.6)
1073:             7            616  com.aerospike.vector.index.IndexMetrics
1074:             7            616  com.google.protobuf.Descriptors$EnumDescriptor
1075:             7            616  java.util.concurrent.TimeUnit (java.base@21.0.6)
1076:            12            608  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@21.0.6)
1077:            19            608  com.aerospike.vector.storage.AerospikeStorageId
1078:             4            608  java.util.GregorianCalendar (java.base@21.0.6)
1079:            19            608  kotlin.reflect.jvm.internal.impl.serialization.deserialization.MemberDeserializer
1080:            15            600  sun.security.x509.AlgorithmId (java.base@21.0.6)
1081:             5            592  [Lsun.invoke.util.Wrapper; (java.base@21.0.6)
1082:            26            584  [Ljavax.management.MBeanNotificationInfo; (java.management@21.0.6)
1083:            18            576  com.google.protobuf.DescriptorProtos$FieldDescriptorProto$Type
1084:            24            576  io.netty.channel.ServerChannelRecvByteBufAllocator
1085:             8            576  java.lang.reflect.ProxyGenerator$PrimitiveTypeInfo (java.base@21.0.6)
1086:            24            576  java.time.Duration (java.base@21.0.6)
1087:             8            576  java.util.Collections$SingletonMap (java.base@21.0.6)
1088:            24            576  org.glassfish.jersey.internal.guava.LocalCache$AccessQueue
1089:            18            576  org.glassfish.jersey.server.model.Resource$1
1090:            18            576  org.jvnet.hk2.internal.SoftAnnotatedElementAnnotationInfo
1091:            24            576  org.xnio.ChannelListener$SimpleSetter
1092:             9            576  sun.util.resources.Bundles$BundleReference (java.base@21.0.6)
1093:             1            560  [Ljava.lang.invoke.LambdaForm$Kind; (java.base@21.0.6)
1094:            10            560  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularMessageFieldAccessor
1095:            14            560  com.google.protobuf.WireFormat$FieldType
1096:            14            560  io.grpc.internal.GrpcUtil$Http2Error
1097:            14            560  io.netty.handler.codec.http2.Http2Error
1098:            10            560  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base@21.0.6)
1099:             5            560  jdk.incubator.vector.ByteVector$ByteSpecies (jdk.incubator.vector@21.0.6)
1100:             5            560  jdk.incubator.vector.FloatVector$FloatSpecies (jdk.incubator.vector@21.0.6)
1101:             5            560  jdk.incubator.vector.IntVector$IntSpecies (jdk.incubator.vector@21.0.6)
1102:            14            560  jdk.incubator.vector.VectorOperators$ImplCache (jdk.incubator.vector@21.0.6)
1103:            14            560  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$FieldType
1104:            10            560  org.jvnet.hk2.internal.IterableProviderImpl
1105:            23            552  com.google.common.cache.LocalCache$LocalManualCache
1106:            23            552  com.google.inject.internal.InjectorImpl$InjectorOptions
1107:            23            552  com.google.inject.internal.InjectorShell$InjectorFactory
1108:            23            552  com.google.inject.internal.ProvisionListenerCallbackStore$1
1109:            23            552  com.google.inject.internal.WeakKeySet$$Lambda/0x00007a57080c4e20
1110:            23            552  com.google.inject.spi.BindingSourceRestriction$PermitMapConstruction$PermitMapImpl
1111:            23            552  kotlinx.coroutines.DisposeOnCancel
1112:            23            552  kotlinx.coroutines.flow.SafeFlow
1113:            17            544  com.fasterxml.jackson.databind.type.ClassKey
1114:            17            544  com.google.common.collect.ImmutableMapEntry
1115:            17            544  io.grpc.netty.NettyServerHandler$KeepAlivePinger
1116:            17            544  io.grpc.netty.NettyServerHandler$WriteMonitoringFrameWriter
1117:            34            544  io.netty.handler.codec.http2.Http2Flags
1118:            17            544  javax.management.StandardMBean (java.management@21.0.6)
1119:            17            544  sun.nio.ch.SocketOptionRegistry$RegistryKey (java.base@21.0.6)
1120:             1            528  [Lio.netty.handler.codec.http2.HpackStaticTable$HeaderIndex;
1121:             6            528  com.google.inject.internal.Initializer$InjectableReference
1122:            22            528  io.netty.util.internal.TypeParameterMatcher$ReflectiveMatcher
1123:            22            528  jdk.proxy2.$Proxy9 (jdk.proxy2)
1124:            13            520  com.fasterxml.jackson.core.JsonGenerator$Feature
1125:            13            520  sun.nio.ch.DummySocketImpl (java.base@21.0.6)
1126:             5            520  sun.security.x509.X509CertInfo (java.base@21.0.6)
1127:             8            512  com.google.protobuf.DescriptorProtos$ServiceDescriptorProto
1128:             8            512  java.io.FilePermission (java.base@21.0.6)
1129:             8            512  java.nio.HeapByteBuffer (java.base@21.0.6)
1130:             8            512  kotlin.reflect.jvm.internal.impl.builtins.PrimitiveType
1131:             8            512  kotlin.reflect.jvm.internal.impl.resolve.jvm.JvmPrimitiveType
1132:             3            504  com.aerospike.vector.index.IndexCatalog
1133:             9            504  com.github.benmanes.caffeine.cache.PSW
1134:             9            504  com.google.protobuf.GeneratedMessageV3$FieldAccessorTable$SingularStringFieldAccessor
1135:            21            504  com.google.protobuf.MapField$ImmutableMessageConverter
1136:             9            504  io.grpc.Metadata$AsciiKey
1137:             9            504  java.lang.invoke.VarHandleInts$FieldInstanceReadWrite (java.base@21.0.6)
1138:             9            504  java.util.logging.Level$KnownLevel (java.logging@21.0.6)
1139:             7            504  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedPackageMemberScope
1140:             7            504  sun.management.MemoryPoolImpl (java.management@21.0.6)
1141:             2            496  [Lcom.fasterxml.jackson.databind.DeserializationFeature;
1142:             1            496  [Lcom.google.inject.internal.ErrorId;
1143:             8            496  [Lkotlin.annotation.AnnotationTarget;
1144:             2            496  io.grpc.netty.NettyServer
1145:             2            496  kotlinx.coroutines.scheduling.CoroutineScheduler$Worker
1146:             5            488  [Ljdk.incubator.vector.LaneType; (jdk.incubator.vector@21.0.6)
1147:            10            480  com.aerospike.vector.client.proto.StandaloneIndexParams
1148:            10            480  com.aerospike.vector.cluster.Cluster$ClusterState
1149:            10            480  com.aerospike.vector.index.IndexCreateOperation
1150:             3            480  com.fasterxml.jackson.databind.deser.std.StdValueInstantiator
1151:            12            480  com.fasterxml.jackson.dataformat.yaml.YAMLGenerator$Feature
1152:             6            480  com.google.protobuf.SmallSortedMap$1
1153:            12            480  io.grpc.ServiceDescriptor
1154:            12            480  io.undertow.server.protocol.http.HttpRequestParser$$generated
1155:            20            480  io.undertow.util.SimpleAttachmentKey
1156:            15            480  java.util.Date (java.base@21.0.6)
1157:            20            480  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@21.0.6)
1158:            12            480  java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater (java.base@21.0.6)
1159:            20            480  jdk.proxy2.$Proxy55 (jdk.proxy2)
1160:            15            480  kotlin.annotation.AnnotationTarget
1161:             6            480  kotlin.reflect.jvm.internal.impl.descriptors.impl.ValueParameterDescriptorImpl
1162:             6            480  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$DeserializedClassMemberScope
1163:            12            480  kotlinx.coroutines.NodeList
1164:             6            480  kotlinx.coroutines.sync.MutexImpl
1165:            12            480  org.glassfish.jersey.server.internal.routing.Route
1166:            12            480  org.xnio.nio.NioTcpServer$1
1167:            12            480  org.xnio.nio.NioXnioWorker$NioWorkerMetrics$$Lambda/0x00007a570878f300
1168:             7            464  [Lcom.google.protobuf.Descriptors$MethodDescriptor;
1169:            29            464  java.lang.ThreadLocal (java.base@21.0.6)
1170:             7            456  [Lcom.google.common.collect.ImmutableMapEntry;
1171:            19            456  java.util.concurrent.ConcurrentSkipListMap$Values (java.base@21.0.6)
1172:            19            456  kotlin.reflect.jvm.internal.KFunctionImpl$$Lambda$2
1173:            19            456  kotlin.reflect.jvm.internal.impl.metadata.deserialization.TypeTable
1174:            19            456  kotlin.reflect.jvm.internal.impl.serialization.deserialization.TypeDeserializer$$Lambda$0
1175:            19            456  kotlin.reflect.jvm.internal.impl.serialization.deserialization.TypeDeserializer$$Lambda$1
1176:            19            456  org.glassfish.jersey.server.internal.inject.EntityParamValueParamProvider$EntityValueSupplier
1177:             1            456  org.jboss.threads.EnhancedQueueExecutor
1178:             2            448  [Lcom.fasterxml.jackson.databind.SerializationFeature;
1179:             7            448  [Ljdk.incubator.vector.AbstractSpecies; (jdk.incubator.vector@21.0.6)
1180:            14            448  com.codahale.metrics.ChunkedAssociativeLongArray
1181:             7            448  com.google.protobuf.DescriptorProtos$MessageOptions
1182:            14            448  io.netty.handler.codec.http2.HpackStaticTable$HeaderIndex
1183:            14            448  kotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererModifier
1184:             2            448  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedPropertyDescriptor
1185:             7            448  org.glassfish.jersey.server.model.internal.JavaResourceMethodDispatcherProvider$TypeOutInvoker
1186:            14            448  org.glassfish.jersey.server.monitoring.RequestEvent$Type
1187:             2            448  org.xnio.nio.WorkerThread
1188:             4            448  sun.util.calendar.Gregorian$Date (java.base@21.0.6)
1189:             5            440  com.aerospike.client.policy.Policy
1190:            11            440  io.undertow.security.impl.DigestAuthorizationToken
1191:             5            440  java.net.SocketPermission (java.base@21.0.6)
1192:             3            432  [Ljava.util.concurrent.RunnableScheduledFuture; (java.base@21.0.6)
1193:            18            432  com.aerospike.vector.interconnect.InterconnectChannelProvider$MultiAddressNameResolverFactory$newNameResolver$1
1194:             3            432  com.fasterxml.jackson.databind.DeserializationConfig
1195:            18            432  io.grpc.internal.Rescheduler$FutureRunnable
1196:             6            432  java.nio.DirectLongBufferU (java.base@21.0.6)
1197:            18            432  java.text.DateFormat$Field (java.base@21.0.6)
1198:             9            432  java.util.logging.Level (java.logging@21.0.6)
1199:             9            432  jdk.internal.loader.NativeLibraries$NativeLibraryImpl (java.base@21.0.6)
1200:             9            432  kotlin.reflect.jvm.internal.impl.load.kotlin.TypeMappingMode
1201:             6            432  kotlin.reflect.jvm.internal.impl.serialization.deserialization.ProtoContainer$Class
1202:             9            432  org.glassfish.jersey.inject.hk2.SupplierFactoryBridge
1203:            18            432  org.xnio.OptionMap
1204:             9            432  sun.security.x509.URIName (java.base@21.0.6)
1205:             9            432  sun.util.resources.Bundles$CacheKey (java.base@21.0.6)
1206:            23            424  [Ljavax.management.MBeanConstructorInfo; (java.management@21.0.6)
1207:            10            424  [Lsun.security.x509.RDN; (java.base@21.0.6)
1208:            13            416  ch.qos.logback.core.spi.ContextAwareBase
1209:            13            416  com.fasterxml.jackson.databind.type.LogicalType
1210:            13            416  com.fasterxml.jackson.module.kotlin.BucketGenerator
1211:            13            416  com.fasterxml.jackson.module.kotlin.ConstructorValueCreator
1212:             4            416  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base@21.0.6)
1213:            13            416  jdk.incubator.vector.VectorOperators$BinaryImpl (jdk.incubator.vector@21.0.6)
1214:            13            416  kotlin.reflect.jvm.internal.impl.metadata.ProtoBuf$Annotation$Argument$Value$Type
1215:            13            416  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation$$Lambda$3
1216:            13            416  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedMemberScope$OptimizedImplementation$$Lambda$4
1217:            13            416  org.glassfish.jersey.uri.UriComponent$Type
1218:            17            408  com.aerospike.vector.hlc.HlcTimestamp
1219:            17            408  io.grpc.internal.KeepAliveManager$1
1220:            17            408  io.grpc.internal.KeepAliveManager$2
1221:            17            408  io.grpc.netty.Http2ControlFrameLimitEncoder$1
1222:            17            408  io.grpc.netty.NettyServer$1$1LoopReleaser
1223:            17            408  io.grpc.netty.NettyServerHandler$FrameListener
1224:            17            408  io.grpc.netty.NettyServerTransport$1TerminationNotifier
1225:            17            408  io.netty.channel.$Proxy47
1226:            17            408  sun.nio.ch.OptionKey (java.base@21.0.6)
1227:             5            400  com.fasterxml.jackson.databind.introspect.BasicBeanDescription
1228:            10            400  com.google.common.collect.ImmutableMapEntry$NonTerminalImmutableMapEntry
1229:            10            400  com.google.inject.spi.TypeConverterBinding
1230:            10            400  io.undertow.util.FastConcurrentDirectDeque$Node
1231:             5            400  java.net.URLPermission (java.base@21.0.6)
1232:             5            400  java.util.Properties (java.base@21.0.6)
1233:            10            400  kotlin.reflect.jvm.internal.impl.types.error.ErrorScopeKind
1234:            10            400  org.glassfish.jersey.server.internal.inject.ParamInjectionResolver
1235:            10            400  sun.reflect.generics.repository.FieldRepository (java.base@21.0.6)
1236:            16            392  [Lcom.google.protobuf.Descriptors$FileDescriptor;
1237:             7            392  com.cronutils.model.field.constraint.FieldConstraints
1238:             7            392  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$CollectionMapping (java.management@21.0.6)
1239:             7            392  java.text.DigitList (java.base@21.0.6)
1240:             7            392  sun.management.MemoryPoolImpl$CollectionSensor (java.management@21.0.6)
1241:             5            384  [Ljava.lang.invoke.LambdaForm$NamedFunction; (java.base@21.0.6)
1242:            16            384  com.aerospike.vector.index.IndexServiceInternalGrpc$IndexServiceInternalMethodDescriptorSupplier
1243:            16            384  com.aerospike.vector.index.IndexServiceInternalGrpc$MethodHandlers
1244:             3            384  com.fasterxml.jackson.databind.ObjectMapper
1245:             3            384  com.fasterxml.jackson.databind.SerializationConfig
1246:             3            384  com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl
1247:             3            384  com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl
1248:             6            384  com.google.common.collect.RegularImmutableMap
1249:             6            384  com.google.inject.assistedinject.FactoryProvider2
1250:            12            384  com.google.protobuf.LongArrayList
1251:             6            384  com.google.protobuf.MapEntry$Metadata
1252:            12            384  io.grpc.ServerServiceDefinition
1253:            12            384  io.undertow.server.ConnectorStatisticsImpl
1254:            12            384  io.undertow.server.protocol.http2.Http2UpgradeHandler
1255:            12            384  java.lang.NamedPackage (java.base@21.0.6)
1256:            12            384  java.lang.annotation.ElementType (java.base@21.0.6)
1257:            12            384  java.net.StandardSocketOptions$StdSocketOption (java.base@21.0.6)
1258:             4            384  java.security.SecureRandom (java.base@21.0.6)
1259:            12            384  java.security.spec.RSAKeyGenParameterSpec (java.base@21.0.6)
1260:             4            384  java.text.DateFormatSymbols (java.base@21.0.6)
1261:             6            384  java.util.PropertyResourceBundle (java.base@21.0.6)
1262:            16            384  java.util.regex.Pattern$$Lambda/0x800000031 (java.base@21.0.6)
1263:             6            384  kotlin.reflect.jvm.internal.impl.serialization.deserialization.descriptors.DeserializedClassDescriptor$memberScopeHolder$1
1264:            12            384  org.glassfish.jersey.model.Parameter$Source
1265:             8            384  org.xnio.SequenceOption
1266:            12            384  sun.reflect.annotation.TypeAnnotation$TypeAnnotationTarget (java.base@21.0.6)
1267:             6            384  sun.util.locale.provider.LocaleResources$ResourceReference (java.base@21.0.6)
1268:            23            368  com.google.inject.internal.InjectorShell$LoggerFactory
1269:             2            368  io.grpc.internal.ServerImpl
1270:             1            360  [Ljakarta.ws.rs.core.Response$Status;
1271:             5            360  com.google.inject.internal.InjectorImpl$SyntheticProviderBindingImpl
1272:             9            360  com.google.protobuf.Descriptors$FieldDescriptor$JavaType
1273:             9            360  com.google.protobuf.WireFormat$JavaType
1274:             5            360  io.netty.channel.ServerChannelRecvByteBufAllocator$1
1275:             3            360  io.undertow.servlet.api.ServletInfo
1276:             9            360  java.util.RegularEnumSet (java.base@21.0.6)
1277:             9            360  kotlin.reflect.jvm.internal.impl.metadata.builtins.BuiltInsBinaryVersion
1278:             9            360  kotlin.reflect.jvm.internal.impl.protobuf.WireFormat$JavaType
1279:             5            360  kotlin.reflect.jvm.internal.impl.types.error.ErrorType
1280:             3            360  org.glassfish.jersey.server.ResourceConfig$ImmutableState
1281:             9            360  org.glassfish.jersey.server.internal.routing.WildcardMethodSelectingRouter
1282:            15            360  org.yaml.snakeyaml.nodes.Tag
1283:            15            360  sun.invoke.util.ValueConversions$WrapperCache (java.base@21.0.6)
1284:             5            360  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.6)
1285:             2            352  [Ljava.text.DateFormat$Field; (java.base@21.0.6)
1286:             4            352  com.aerospike.vector.exchange.Exchange$ExchangePayload
1287:            11            352  com.fasterxml.jackson.annotation.JsonFormat$Feature
1288:            11            352  com.fasterxml.jackson.annotation.JsonFormat$Shape
1289:            11            352  java.lang.invoke.MethodHandleImpl$Intrinsic (java.base@21.0.6)
1290:            11            352  kotlin.reflect.jvm.internal.impl.renderer.DescriptorRendererImpl
1291:            11            352  org.bouncycastle.asn1.x509.AlgorithmIdentifier
1292:            11            352  org.bouncycastle.jcajce.provider.asymmetric.ec.KeyFactorySpi$EC
1293:            11            352  org.yaml.snakeyaml.events.Event$ID
1294:             4            352  sun.security.provider.SHA2$SHA256 (java.base@21.0.6)
1295:             4            336  [Lcom.fasterxml.jackson.databind.cfg.CoercionAction;
1296:             7            336  com.aerospike.vector.client.proto.Vector
1297:             6            336  com.fasterxml.jackson.core.io.SerializedString
1298:             7            336  com.google.protobuf.Descriptors$ServiceDescriptor
1299:             6            336  io.netty.channel.epoll.EpollEventLoopGroup
1300:             7            336  java.nio.file.attribute.FileTime (java.base@21.0.6)
1301:             3            336  java.util.concurrent.ScheduledThreadPoolExecutor (java.base@21.0.6)
1302:             6            336  java.util.stream.StreamOpFlag (java.base@21.0.6)
1303:             7            336  javax.management.StandardEmitterMBean (java.management@21.0.6)
